Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    2287        0        0   100.0%           93      56196  (2287 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    2265        0        0   100.0%           93      56196  (2265 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2315        0        0   100.0%           93      56196  (2315 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2350        0        0   100.0%           93      56196  (2350 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2312        0        0   100.0%           93      56196  (2312 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2298        0        0   100.0%           93      56196  (2298 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2293        0        0   100.0%           93      56196  (2293 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2287        0        0   100.0%           93      56196  (2287 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2312        0        0   100.0%           93      56196  (2312 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2251        0        0   100.0%           93      56196  (2251 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1488        0        0   100.0%           93      56196  (1488 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2289        0        0   100.0%           93      56196  (2289 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2311        0        0   100.0%           93      56196  (2311 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2283        0        0   100.0%           93      56196  (2283 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2275        0        0   100.0%           93      56196  (2275 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2296        0        0   100.0%           93      56196  (2296 0 0 0)
    1513        0        0   100.0%           93      56196  (1513 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2275        0        0   100.0%           93      56196  (2275 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2306        0        0   100.0%           93      56196  (2306 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    5150        3       13    99.9%           93      56196  (5166 13 52 49)
    1516        0        0   100.0%           93      56196  (1516 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2303        0        0   100.0%           93      56196  (2303 0 0 0)
    1493        0        5   100.0%           93      56196  (1498 5 2 2)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2298        0        0   100.0%           93      56196  (2298 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    2290        0        0   100.0%           93      56196  (2290 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2354        0        0   100.0%           93      56196  (2354 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1491        0        0   100.0%           93      56196  (1491 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2301        0        0   100.0%           93      56196  (2301 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2288        2        1    99.9%           93      56196  (2291 1 2 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2271        1        1   100.0%           94      56196  (2273 1 2 1)
    1537        0        0   100.0%           94      56196  (1537 0 0 0)
    1504        0        0   100.0%           94      56196  (1504 0 0 0)
